sim_id,strategy,topology,nodes,seed,load,policy_type,policy_param,placement_success,time_s
718,first-fit,random,300,3997,0.5,kill,0.01,0.9266666666666666,70.083
719,first-fit,random,300,3997,0.5,kill,0.05,0.7366666666666667,59.085
720,first-fit,random,300,3997,0.5,kill,0.1,0.6316666666666667,52.886
721,best-fit,star,300,42,0.0,degrade,0.4,0.0161111111111111,6.449
722,best-fit,star,300,42,0.0,degrade,0.5,0.0161111111111111,7.028
723,best-fit,star,300,42,0.0,degrade,0.6,0.025,7.597
724,best-fit,star,300,42,0.0,kill,0.01,0.0838888888888888,13.34
725,best-fit,star,300,42,0.0,kill,0.05,0.0522222222222222,11.435
726,best-fit,star,300,42,0.0,kill,0.1,0.0283333333333333,11.368
727,best-fit,star,300,42,0.5,degrade,0.4,0.0166666666666666,6.709
728,best-fit,star,300,42,0.5,degrade,0.5,0.0177777777777777,7.063
729,best-fit,star,300,42,0.5,degrade,0.6,0.03,7.906
730,best-fit,star,300,42,0.5,kill,0.01,0.0488888888888888,13.246
731,best-fit,star,300,42,0.5,kill,0.05,0.0238888888888888,11.643
732,best-fit,star,300,42,0.5,kill,0.1,0.0144444444444444,11.277
733,best-fit,star,300,3997,0.0,degrade,0.4,0.0477777777777777,5.616
734,best-fit,star,300,3997,0.0,degrade,0.5,0.0683333333333333,5.971
735,best-fit,star,300,3997,0.0,degrade,0.6,0.0988888888888888,6.473
736,best-fit,star,300,3997,0.0,kill,0.01,0.0516666666666666,11.825
737,best-fit,star,300,3997,0.0,kill,0.05,0.07,11.309
738,best-fit,star,300,3997,0.0,kill,0.1,0.0811111111111111,10.756
739,best-fit,star,300,3997,0.5,degrade,0.4,0.0105555555555555,6.324
740,best-fit,star,300,3997,0.5,degrade,0.5,0.0211111111111111,6.599
741,best-fit,star,300,3997,0.5,degrade,0.6,0.0222222222222222,7.595
742,best-fit,star,300,3997,0.5,kill,0.01,0.0233333333333333,13.882
743,best-fit,star,300,3997,0.5,kill,0.05,0.0077777777777777,12.137
744,best-fit,star,300,3997,0.5,kill,0.1,0.0033333333333333,11.091
745,best-fit,hierarchical,300,42,0.0,degrade,0.4,0.0672222222222222,58.134
746,best-fit,hierarchical,300,42,0.0,degrade,0.5,0.0905555555555555,66.772
747,best-fit,hierarchical,300,42,0.0,degrade,0.6,0.1222222222222222,73.222
748,best-fit,hierarchical,300,42,0.0,kill,0.01,0.915,89.127
749,best-fit,hierarchical,300,42,0.0,kill,0.05,0.685,65.725
750,best-fit,hierarchical,300,42,0.0,kill,0.1,0.57,60.567
751,best-fit,hierarchical,300,42,0.5,degrade,0.4,0.0655555555555555,64.507
752,best-fit,hierarchical,300,42,0.5,degrade,0.5,0.0866666666666666,67.947
753,best-fit,hierarchical,300,42,0.5,degrade,0.6,0.1194444444444444,82.564
754,best-fit,hierarchical,300,42,0.5,kill,0.01,0.87,92.669
755,best-fit,hierarchical,300,42,0.5,kill,0.05,0.6166666666666667,73.977
756,best-fit,hierarchical,300,42,0.5,kill,0.1,0.55,68.454
757,best-fit,hierarchical,300,3997,0.0,degrade,0.4,0.0661111111111111,64.168
758,best-fit,hierarchical,300,3997,0.0,degrade,0.5,0.0866666666666666,63.504
759,best-fit,hierarchical,300,3997,0.0,degrade,0.6,0.1205555555555555,79.69
760,best-fit,hierarchical,300,3997,0.0,kill,0.01,0.92,74.465
761,best-fit,hierarchical,300,3997,0.0,kill,0.05,0.695,59.524
762,best-fit,hierarchical,300,3997,0.0,kill,0.1,0.5983333333333334,58.029
763,best-fit,hierarchical,300,3997,0.5,degrade,0.4,0.0672222222222222,71.032
764,best-fit,hierarchical,300,3997,0.5,degrade,0.5,0.0883333333333333,72.417
765,best-fit,hierarchical,300,3997,0.5,degrade,0.6,0.1222222222222222,85.259
766,best-fit,hierarchical,300,3997,0.5,kill,0.01,0.8583333333333333,95.942
767,best-fit,hierarchical,300,3997,0.5,kill,0.05,0.6233333333333333,75.999
768,best-fit,hierarchical,300,3997,0.5,kill,0.1,0.55,70.374
769,best-fit,random,300,42,0.0,degrade,0.4,0.0672222222222222,82.353
770,best-fit,random,300,42,0.0,degrade,0.5,0.0905555555555555,83.664
771,best-fit,random,300,42,0.0,degrade,0.6,0.1222222222222222,94.271
772,best-fit,random,300,42,0.0,kill,0.01,0.915,102.037
773,best-fit,random,300,42,0.0,kill,0.05,0.685,75.17
774,best-fit,random,300,42,0.0,kill,0.1,0.57,67.915
775,best-fit,random,300,42,0.5,degrade,0.4,0.0655555555555555,75.962
776,best-fit,random,300,42,0.5,degrade,0.5,0.0872222222222222,83.067
777,best-fit,random,300,42,0.5,degrade,0.6,0.1211111111111111,99.168
778,best-fit,random,300,42,0.5,kill,0.01,0.8766666666666667,117.423
779,best-fit,random,300,42,0.5,kill,0.05,0.635,88.283
780,best-fit,random,300,42,0.5,kill,0.1,0.55,81.12
781,best-fit,random,300,3997,0.0,degrade,0.4,0.0661111111111111,75.037
782,best-fit,random,300,3997,0.0,degrade,0.5,0.0866666666666666,72.372
783,best-fit,random,300,3997,0.0,degrade,0.6,0.1205555555555555,87.431
784,best-fit,random,300,3997,0.0,kill,0.01,0.92,94.513
785,best-fit,random,300,3997,0.0,kill,0.05,0.695,70.597
786,best-fit,random,300,3997,0.0,kill,0.1,0.5983333333333334,66.283
787,best-fit,random,300,3997,0.5,degrade,0.4,0.0672222222222222,79.55
788,best-fit,random,300,3997,0.5,degrade,0.5,0.0883333333333333,84.697
789,best-fit,random,300,3997,0.5,degrade,0.6,0.1222222222222222,100.047
790,best-fit,random,300,3997,0.5,kill,0.01,0.8583333333333333,111.225
791,best-fit,random,300,3997,0.5,kill,0.05,0.6233333333333333,86.817
792,best-fit,random,300,3997,0.5,kill,0.1,0.54,78.318
793,min-energy,star,300,42,0.0,degrade,0.4,0.0022222222222222,6.578
794,min-energy,star,300,42,0.0,degrade,0.5,0.0022222222222222,6.956
795,min-energy,star,300,42,0.0,degrade,0.6,0.0022222222222222,7.658
796,min-energy,star,300,42,0.0,kill,0.01,0.9066666666666666,5.624
797,min-energy,star,300,42,0.0,kill,0.05,0.5538888888888889,6.523
798,min-energy,star,300,42,0.0,kill,0.1,0.3666666666666666,7.464
799,min-energy,star,300,42,0.5,degrade,0.4,0.02,6.369
800,min-energy,star,300,42,0.5,degrade,0.5,0.0261111111111111,6.494
801,min-energy,star,300,42,0.5,degrade,0.6,0.0344444444444444,6.431
802,min-energy,star,300,42,0.5,kill,0.01,0.5222222222222223,7.613
803,min-energy,star,300,42,0.5,kill,0.05,0.4166666666666667,7.462
804,min-energy,star,300,42,0.5,kill,0.1,0.2222222222222222,7.882
805,min-energy,star,300,3997,0.0,degrade,0.4,0.0005555555555555,6.379
806,min-energy,star,300,3997,0.0,degrade,0.5,0.0011111111111111,6.598
807,min-energy,star,300,3997,0.0,degrade,0.6,0.0022222222222222,6.865
808,min-energy,star,300,3997,0.0,kill,0.01,0.8038888888888889,6.637
809,min-energy,star,300,3997,0.0,kill,0.05,0.6694444444444444,6.609
810,min-energy,star,300,3997,0.0,kill,0.1,0.3572222222222222,7.555
811,min-energy,star,300,3997,0.5,degrade,0.4,0.0061111111111111,6.395
812,min-energy,star,300,3997,0.5,degrade,0.5,0.0072222222222222,6.898
813,min-energy,star,300,3997,0.5,degrade,0.6,0.0094444444444444,7.13
814,min-energy,star,300,3997,0.5,kill,0.01,0.7466666666666667,6.297
815,min-energy,star,300,3997,0.5,kill,0.05,0.3227777777777778,7.693
816,min-energy,star,300,3997,0.5,kill,0.1,0.2244444444444444,7.92
817,min-energy,hierarchical,300,42,0.0,degrade,0.4,0.0194444444444444,51.841
818,min-energy,hierarchical,300,42,0.0,degrade,0.5,0.0255555555555555,53.886
819,min-energy,hierarchical,300,42,0.0,degrade,0.6,0.0338888888888888,60.772
820,min-energy,hierarchical,300,42,0.0,kill,0.01,0.9466666666666668,32.054
821,min-energy,hierarchical,300,42,0.0,kill,0.05,0.7116666666666667,37.792
822,min-energy,hierarchical,300,42,0.0,kill,0.1,0.5316666666666666,37.313
823,min-energy,hierarchical,300,42,0.5,degrade,0.4,0.02,50.381
824,min-energy,hierarchical,300,42,0.5,degrade,0.5,0.0261111111111111,51.501
825,min-energy,hierarchical,300,42,0.5,degrade,0.6,0.035,56.496
826,min-energy,hierarchical,300,42,0.5,kill,0.01,0.9216666666666666,44.491
827,min-energy,hierarchical,300,42,0.5,kill,0.05,0.5533333333333333,44.814
828,min-energy,hierarchical,300,42,0.5,kill,0.1,0.3883333333333333,42.782
829,min-energy,hierarchical,300,3997,0.0,degrade,0.4,0.0194444444444444,50.335
830,min-energy,hierarchical,300,3997,0.0,degrade,0.5,0.0255555555555555,51.637
831,min-energy,hierarchical,300,3997,0.0,degrade,0.6,0.0344444444444444,57.833
832,min-energy,hierarchical,300,3997,0.0,kill,0.01,0.935,42.12
833,min-energy,hierarchical,300,3997,0.0,kill,0.05,0.725,40.662
834,min-energy,hierarchical,300,3997,0.0,kill,0.1,0.545,39.284
835,min-energy,hierarchical,300,3997,0.5,degrade,0.4,0.0194444444444444,55.315
836,min-energy,hierarchical,300,3997,0.5,degrade,0.5,0.0255555555555555,60.042
837,min-energy,hierarchical,300,3997,0.5,degrade,0.6,0.0344444444444444,65.415
838,min-energy,hierarchical,300,3997,0.5,kill,0.01,0.9083333333333332,47.613
839,min-energy,hierarchical,300,3997,0.5,kill,0.05,0.625,44.345
840,min-energy,hierarchical,300,3997,0.5,kill,0.1,0.4566666666666666,43.788
841,min-energy,random,300,42,0.0,degrade,0.4,0.0194444444444444,63.798
842,min-energy,random,300,42,0.0,degrade,0.5,0.0255555555555555,64.484
843,min-energy,random,300,42,0.0,degrade,0.6,0.0338888888888888,67.365
844,min-energy,random,300,42,0.0,kill,0.01,0.9466666666666668,41.005
845,min-energy,random,300,42,0.0,kill,0.05,0.7116666666666667,42.559
846,min-energy,random,300,42,0.0,kill,0.1,0.5316666666666666,44.734
847,min-energy,random,300,42,0.5,degrade,0.4,0.02,59.175
848,min-energy,random,300,42,0.5,degrade,0.5,0.0261111111111111,62.657
849,min-energy,random,300,42,0.5,degrade,0.6,0.035,67.707
850,min-energy,random,300,42,0.5,kill,0.01,0.9216666666666666,52.696
851,min-energy,random,300,42,0.5,kill,0.05,0.5516666666666666,53.714
852,min-energy,random,300,42,0.5,kill,0.1,0.4366666666666666,49.239
853,min-energy,random,300,3997,0.0,degrade,0.4,0.0194444444444444,63.136
854,min-energy,random,300,3997,0.0,degrade,0.5,0.0255555555555555,61.849
855,min-energy,random,300,3997,0.0,degrade,0.6,0.0344444444444444,70.87
856,min-energy,random,300,3997,0.0,kill,0.01,0.935,50.214
857,min-energy,random,300,3997,0.0,kill,0.05,0.7233333333333334,45.25
858,min-energy,random,300,3997,0.0,kill,0.1,0.545,44.33
859,min-energy,random,300,3997,0.5,degrade,0.4,0.0194444444444444,65.111
860,min-energy,random,300,3997,0.5,degrade,0.5,0.0255555555555555,66.672
861,min-energy,random,300,3997,0.5,degrade,0.6,0.0344444444444444,76.396
862,min-energy,random,300,3997,0.5,kill,0.01,0.8733333333333333,53.074
863,min-energy,random,300,3997,0.5,kill,0.05,0.6633333333333333,50.454
864,min-energy,random,300,3997,0.5,kill,0.1,0.45,50.806
865,first-fit,star,20,42,0.75,degrade,0.4,0.011666666666666667,0.712
866,first-fit,star,20,42,0.75,degrade,0.5,0.023333333333333334,0.639
867,first-fit,star,20,42,0.75,degrade,0.6,0.029444444444444443,0.748
868,first-fit,star,20,42,0.75,kill,0.01,0.2577777777777778,0.674
869,first-fit,star,20,42,0.75,kill,0.05,0.11666666666666667,0.687
870,first-fit,star,20,42,0.75,kill,0.1,0.14777777777777779,0.618
871,first-fit,star,20,3997,0.75,degrade,0.4,0.022222222222222223,0.671
872,first-fit,star,20,3997,0.75,degrade,0.5,0.041666666666666664,0.646
873,first-fit,star,20,3997,0.75,degrade,0.6,0.07722222222222222,0.678
874,first-fit,star,20,3997,0.75,kill,0.01,0.3016666666666667,0.705
875,first-fit,star,20,3997,0.75,kill,0.05,0.31666666666666665,0.752
876,first-fit,star,20,3997,0.75,kill,0.1,0.22444444444444445,0.691
877,first-fit,star,50,42,0.75,degrade,0.4,0.05333333333333334,1.053
878,first-fit,star,50,42,0.75,degrade,0.5,0.07555555555555556,1.144
879,first-fit,star,50,42,0.75,degrade,0.6,0.10444444444444445,1.19
880,first-fit,star,50,42,0.75,kill,0.01,0.6722222222222223,1.501
881,first-fit,star,50,42,0.75,kill,0.05,0.2461111111111111,1.412
882,first-fit,star,50,42,0.75,kill,0.1,0.14,1.554
883,first-fit,star,50,3997,0.75,degrade,0.4,0.04666666666666667,1.167
884,first-fit,star,50,3997,0.75,degrade,0.5,0.06777777777777778,1.122
885,first-fit,star,50,3997,0.75,degrade,0.6,0.09722222222222222,1.155
886,first-fit,star,50,3997,0.75,kill,0.01,0.5961111111111111,1.186
887,first-fit,star,50,3997,0.75,kill,0.05,0.3211111111111111,1.413
888,first-fit,star,50,3997,0.75,kill,0.1,0.2811111111111111,1.463
889,first-fit,star,100,42,0.75,degrade,0.4,0.04833333333333333,1.887
890,first-fit,star,100,42,0.75,degrade,0.5,0.065,1.96
891,first-fit,star,100,42,0.75,degrade,0.6,0.09333333333333334,1.993
892,first-fit,star,100,42,0.75,kill,0.01,0.6644444444444444,2.197
893,first-fit,star,100,42,0.75,kill,0.05,0.29,2.445
894,first-fit,star,100,42,0.75,kill,0.1,0.2538888888888889,2.351
895,first-fit,star,100,3997,0.75,degrade,0.4,0.056666666666666664,1.889
896,first-fit,star,100,3997,0.75,degrade,0.5,0.08055555555555556,1.844
897,first-fit,star,100,3997,0.75,degrade,0.6,0.10888888888888888,2.083
898,first-fit,star,100,3997,0.75,kill,0.01,0.7394444444444445,2.308
899,first-fit,star,100,3997,0.75,kill,0.05,0.3522222222222222,2.457
900,first-fit,star,100,3997,0.75,kill,0.1,0.2872222222222222,2.5
901,first-fit,star,300,42,0.75,degrade,0.4,0.06388888888888888,4.86
902,first-fit,star,300,42,0.75,degrade,0.5,0.08555555555555555,5.048
903,first-fit,star,300,42,0.75,degrade,0.6,0.11444444444444445,5.311
904,first-fit,star,300,42,0.75,kill,0.01,0.5988888888888889,6.217
905,first-fit,star,300,42,0.75,kill,0.05,0.36944444444444446,6.3
906,first-fit,star,300,42,0.75,kill,0.1,0.29833333333333334,6.081
907,first-fit,star,300,3997,0.75,degrade,0.4,0.06111111111111111,5.1
908,first-fit,star,300,3997,0.75,degrade,0.5,0.08277777777777778,4.983
909,first-fit,star,300,3997,0.75,degrade,0.6,0.11722222222222223,5.274
910,first-fit,star,300,3997,0.75,kill,0.01,0.4638888888888889,7.071
911,first-fit,star,300,3997,0.75,kill,0.05,0.36444444444444446,6.491
912,first-fit,star,300,3997,0.75,kill,0.1,0.2638888888888889,6.042
913,first-fit,hierarchical,20,42,0.75,degrade,0.4,0.0661111111111111,0.792
914,first-fit,hierarchical,20,42,0.75,degrade,0.5,0.08833333333333333,0.752
915,first-fit,hierarchical,20,42,0.75,degrade,0.6,0.11888888888888889,0.84
916,first-fit,hierarchical,20,42,0.75,kill,0.01,0.36666666666666664,0.855
917,first-fit,hierarchical,20,42,0.75,kill,0.05,0.21444444444444444,0.762
918,first-fit,hierarchical,20,42,0.75,kill,0.1,0.12777777777777777,0.789
919,first-fit,hierarchical,20,3997,0.75,degrade,0.4,0.065,0.785
920,first-fit,hierarchical,20,3997,0.75,degrade,0.5,0.08777777777777777,0.748
921,first-fit,hierarchical,20,3997,0.75,degrade,0.6,0.10944444444444444,0.778
922,first-fit,hierarchical,20,3997,0.75,kill,0.01,0.38555555555555554,0.942
923,first-fit,hierarchical,20,3997,0.75,kill,0.05,0.30722222222222223,0.847
924,first-fit,hierarchical,20,3997,0.75,kill,0.1,0.2922222222222222,0.88
925,first-fit,hierarchical,50,42,0.75,degrade,0.4,0.06833333333333333,2.206
926,first-fit,hierarchical,50,42,0.75,degrade,0.5,0.09111111111111111,2.188
927,first-fit,hierarchical,50,42,0.75,degrade,0.6,0.12444444444444444,2.479
928,first-fit,hierarchical,50,42,0.75,kill,0.01,0.8216666666666667,2.964
929,first-fit,hierarchical,50,42,0.75,kill,0.05,0.495,2.688
930,first-fit,hierarchical,50,42,0.75,kill,0.1,0.4577777777777778,2.49
931,first-fit,hierarchical,50,3997,0.75,degrade,0.4,0.06666666666666667,2.187
932,first-fit,hierarchical,50,3997,0.75,degrade,0.5,0.09055555555555556,2.216
933,first-fit,hierarchical,50,3997,0.75,degrade,0.6,0.12444444444444444,2.568
934,first-fit,hierarchical,50,3997,0.75,kill,0.01,0.7577777777777778,2.632
935,first-fit,hierarchical,50,3997,0.75,kill,0.05,0.5538888888888889,2.463
936,first-fit,hierarchical,50,3997,0.75,kill,0.1,0.46444444444444444,2.421
937,first-fit,hierarchical,100,42,0.75,degrade,0.4,0.06833333333333333,5.878
938,first-fit,hierarchical,100,42,0.75,degrade,0.5,0.09222222222222222,6.222
939,first-fit,hierarchical,100,42,0.75,degrade,0.6,0.12555555555555556,6.46
940,first-fit,hierarchical,100,42,0.75,kill,0.01,0.905,9.425
941,first-fit,hierarchical,100,42,0.75,kill,0.05,0.6638888888888889,8.294
942,first-fit,hierarchical,100,42,0.75,kill,0.1,0.535,7.905
943,first-fit,hierarchical,100,3997,0.75,degrade,0.4,0.06444444444444444,5.732
944,first-fit,hierarchical,100,3997,0.75,degrade,0.5,0.09055555555555556,6.554
945,first-fit,hierarchical,100,3997,0.75,degrade,0.6,0.12222222222222222,5.756
946,first-fit,hierarchical,100,3997,0.75,kill,0.01,0.8883333333333333,7.738
947,first-fit,hierarchical,100,3997,0.75,kill,0.05,0.6444444444444445,7.21
948,first-fit,hierarchical,100,3997,0.75,kill,0.1,0.5561111111111111,6.457
949,first-fit,hierarchical,300,42,0.75,degrade,0.4,0.065,45.888
950,first-fit,hierarchical,300,42,0.75,degrade,0.5,0.08944444444444444,49.894
951,first-fit,hierarchical,300,42,0.75,degrade,0.6,0.12444444444444444,61.992
952,first-fit,hierarchical,300,42,0.75,kill,0.01,0.9016666666666666,57.129
953,first-fit,hierarchical,300,42,0.75,kill,0.05,0.6833333333333333,43.226
954,first-fit,hierarchical,300,42,0.75,kill,0.1,0.5883333333333334,41.921
955,first-fit,hierarchical,300,3997,0.75,degrade,0.4,0.06722222222222222,52.759
956,first-fit,hierarchical,300,3997,0.75,degrade,0.5,0.09,53.658
957,first-fit,hierarchical,300,3997,0.75,degrade,0.6,0.12611111111111112,65.986
958,first-fit,hierarchical,300,3997,0.75,kill,0.01,0.8933333333333333,56.015
959,first-fit,hierarchical,300,3997,0.75,kill,0.05,0.6833333333333333,47.089
960,first-fit,hierarchical,300,3997,0.75,kill,0.1,0.57,44.402
961,first-fit,random,20,42,0.75,degrade,0.4,0.0661111111111111,0.784
962,first-fit,random,20,42,0.75,degrade,0.5,0.08777777777777777,0.802
963,first-fit,random,20,42,0.75,degrade,0.6,0.11944444444444445,0.857
964,first-fit,random,20,42,0.75,kill,0.01,0.5361111111111111,1.09
965,first-fit,random,20,42,0.75,kill,0.05,0.1111111111111111,0.811
966,first-fit,random,20,42,0.75,kill,0.1,0.14888888888888888,0.795
967,first-fit,random,20,3997,0.75,degrade,0.4,0.06833333333333333,0.79
968,first-fit,random,20,3997,0.75,degrade,0.5,0.09166666666666666,0.836
969,first-fit,random,20,3997,0.75,degrade,0.6,0.12166666666666667,0.925
970,first-fit,random,20,3997,0.75,kill,0.01,0.5477777777777778,1.086
971,first-fit,random,20,3997,0.75,kill,0.05,0.20944444444444443,0.872
972,first-fit,random,20,3997,0.75,kill,0.1,0.23666666666666666,0.883
973,first-fit,random,50,42,0.75,degrade,0.4,0.06722222222222222,2.235
974,first-fit,random,50,42,0.75,degrade,0.5,0.08888888888888889,2.291
975,first-fit,random,50,42,0.75,degrade,0.6,0.1238888888888889,2.719
976,first-fit,random,50,42,0.75,kill,0.01,0.7233333333333334,3.193
977,first-fit,random,50,42,0.75,kill,0.05,0.5688888888888889,3.075
978,first-fit,random,50,42,0.75,kill,0.1,0.4866666666666667,2.513
979,first-fit,random,50,3997,0.75,degrade,0.4,0.05388888888888889,1.973
980,first-fit,random,50,3997,0.75,degrade,0.5,0.09055555555555556,1.956
981,first-fit,random,50,3997,0.75,degrade,0.6,0.11888888888888889,2.577
982,first-fit,random,50,3997,0.75,kill,0.01,0.84,2.818
983,first-fit,random,50,3997,0.75,kill,0.05,0.6411111111111111,2.625
984,first-fit,random,50,3997,0.75,kill,0.1,0.5027777777777778,2.486
985,first-fit,random,100,42,0.75,degrade,0.4,0.07055555555555555,5.567
986,first-fit,random,100,42,0.75,degrade,0.5,0.09055555555555556,6.158
987,first-fit,random,100,42,0.75,degrade,0.6,0.12444444444444444,7.294
988,first-fit,random,100,42,0.75,kill,0.01,0.875,10.691
989,first-fit,random,100,42,0.75,kill,0.05,0.6716666666666666,7.771
990,first-fit,random,100,42,0.75,kill,0.1,0.5433333333333333,7.637
991,first-fit,random,100,3997,0.75,degrade,0.4,0.06777777777777778,6.162
992,first-fit,random,100,3997,0.75,degrade,0.5,0.08833333333333333,7.125
993,first-fit,random,100,3997,0.75,degrade,0.6,0.12277777777777778,7.838
994,first-fit,random,100,3997,0.75,kill,0.01,0.9,9.925
995,first-fit,random,100,3997,0.75,kill,0.05,0.5966666666666667,7.929
996,first-fit,random,100,3997,0.75,kill,0.1,0.5283333333333333,7.211
997,first-fit,random,300,42,0.75,degrade,0.4,0.06666666666666667,61.452
998,first-fit,random,300,42,0.75,degrade,0.5,0.09111111111111111,63.471
999,first-fit,random,300,42,0.75,degrade,0.6,0.12444444444444444,81.696
1000,first-fit,random,300,42,0.75,kill,0.01,0.89,66.965
1001,first-fit,random,300,42,0.75,kill,0.05,0.705,52.619
1002,first-fit,random,300,42,0.75,kill,0.1,0.58,49.783
1003,first-fit,random,300,3997,0.75,degrade,0.4,0.0661111111111111,61.409
1004,first-fit,random,300,3997,0.75,degrade,0.5,0.09111111111111111,65.06
1005,first-fit,random,300,3997,0.75,degrade,0.6,0.11944444444444445,79.893
1006,first-fit,random,300,3997,0.75,kill,0.01,0.9016666666666666,65.581
1007,first-fit,random,300,3997,0.75,kill,0.05,0.6916666666666667,55.183
1008,first-fit,random,300,3997,0.75,kill,0.1,0.555,53.906
1009,best-fit,star,20,42,0.75,degrade,0.4,0.011666666666666667,0.806
1010,best-fit,star,20,42,0.75,degrade,0.5,0.023333333333333334,0.813
1011,best-fit,star,20,42,0.75,degrade,0.6,0.03222222222222222,0.801
1012,best-fit,star,20,42,0.75,kill,0.01,0.09777777777777778,0.885
1013,best-fit,star,20,42,0.75,kill,0.05,0.19666666666666666,0.769
1014,best-fit,star,20,42,0.75,kill,0.1,0.09555555555555556,0.803
1015,best-fit,star,20,3997,0.75,degrade,0.4,0.01611111111111111,0.721
1016,best-fit,star,20,3997,0.75,degrade,0.5,0.021666666666666667,0.79
1017,best-fit,star,20,3997,0.75,degrade,0.6,0.043333333333333335,0.817
1018,best-fit,star,20,3997,0.75,kill,0.01,0.13777777777777778,0.991
1019,best-fit,star,20,3997,0.75,kill,0.05,0.15055555555555555,1.01
1020,best-fit,star,20,3997,0.75,kill,0.1,0.13277777777777777,0.963
1021,best-fit,star,50,42,0.75,degrade,0.4,0.01611111111111111,1.313
1022,best-fit,star,50,42,0.75,degrade,0.5,0.019444444444444445,1.455
1023,best-fit,star,50,42,0.75,degrade,0.6,0.029444444444444443,1.553
1024,best-fit,star,50,42,0.75,kill,0.01,0.10666666666666667,2.427
1025,best-fit,star,50,42,0.75,kill,0.05,0.195,2.062
1026,best-fit,star,50,42,0.75,kill,0.1,0.105,1.979
1027,best-fit,star,50,3997,0.75,degrade,0.4,0.042777777777777776,1.282
1028,best-fit,star,50,3997,0.75,degrade,0.5,0.06388888888888888,1.308
1029,best-fit,star,50,3997,0.75,degrade,0.6,0.075,1.455
1030,best-fit,star,50,3997,0.75,kill,0.01,0.22722222222222221,2.272
1031,best-fit,star,50,3997,0.75,kill,0.05,0.1272222222222222,2.246
1032,best-fit,star,50,3997,0.75,kill,0.1,0.11055555555555556,2.17
1033,best-fit,star,100,42,0.75,degrade,0.4,0.01,2.361
1034,best-fit,star,100,42,0.75,degrade,0.5,0.020555555555555556,2.49
1035,best-fit,star,100,42,0.75,degrade,0.6,0.030555555555555555,2.728
1036,best-fit,star,100,42,0.75,kill,0.01,0.05277777777777778,4.691
1037,best-fit,star,100,42,0.75,kill,0.05,0.03166666666666667,4.329
1038,best-fit,star,100,42,0.75,kill,0.1,0.028333333333333332,3.764
1039,best-fit,star,100,3997,0.75,degrade,0.4,0.026111111111111113,2.232
1040,best-fit,star,100,3997,0.75,degrade,0.5,0.041666666666666664,2.406
1041,best-fit,star,100,3997,0.75,degrade,0.6,0.07444444444444444,2.524
1042,best-fit,star,100,3997,0.75,kill,0.01,0.09722222222222222,3.543
1043,best-fit,star,100,3997,0.75,kill,0.05,0.03777777777777778,4.473
1044,best-fit,star,100,3997,0.75,kill,0.1,0.06333333333333334,4.066
1045,best-fit,star,300,42,0.75,degrade,0.4,0.0033333333333333335,6.29
1046,best-fit,star,300,42,0.75,degrade,0.5,0.015,6.681
1047,best-fit,star,300,42,0.75,degrade,0.6,0.029444444444444443,7.137
1048,best-fit,star,300,42,0.75,kill,0.01,0.0,13.454
1049,best-fit,star,300,42,0.75,kill,0.05,0.0,10.234
1050,best-fit,star,300,42,0.75,kill,0.1,0.0,10.591
1051,best-fit,star,300,3997,0.75,degrade,0.4,0.01611111111111111,6.001
1052,best-fit,star,300,3997,0.75,degrade,0.5,0.018333333333333333,6.614
1053,best-fit,star,300,3997,0.75,degrade,0.6,0.03,7.195
1054,best-fit,star,300,3997,0.75,kill,0.01,0.03333333333333333,12.065
1055,best-fit,star,300,3997,0.75,kill,0.05,0.0033333333333333335,11.285
1056,best-fit,star,300,3997,0.75,kill,0.1,0.002777777777777778,10.372
1057,best-fit,hierarchical,20,42,0.75,degrade,0.4,0.0661111111111111,0.802
1058,best-fit,hierarchical,20,42,0.75,degrade,0.5,0.08555555555555555,0.854
1059,best-fit,hierarchical,20,42,0.75,degrade,0.6,0.11944444444444445,0.966
1060,best-fit,hierarchical,20,42,0.75,kill,0.01,0.5372222222222223,1.112
1061,best-fit,hierarchical,20,42,0.75,kill,0.05,0.24222222222222223,0.884
1062,best-fit,hierarchical,20,42,0.75,kill,0.1,0.14722222222222223,0.87
1063,best-fit,hierarchical,20,3997,0.75,degrade,0.4,0.06666666666666667,0.887
1064,best-fit,hierarchical,20,3997,0.75,degrade,0.5,0.08777777777777777,0.954
1065,best-fit,hierarchical,20,3997,0.75,degrade,0.6,0.11444444444444445,1.04
1066,best-fit,hierarchical,20,3997,0.75,kill,0.01,0.37833333333333335,1.049
1067,best-fit,hierarchical,20,3997,0.75,kill,0.05,0.34944444444444445,1.159
1068,best-fit,hierarchical,20,3997,0.75,kill,0.1,0.26055555555555554,1.057
1069,best-fit,hierarchical,50,42,0.75,degrade,0.4,0.06833333333333333,2.338
1070,best-fit,hierarchical,50,42,0.75,degrade,0.5,0.08833333333333333,2.591
1071,best-fit,hierarchical,50,42,0.75,degrade,0.6,0.12166666666666667,3.022
1072,best-fit,hierarchical,50,42,0.75,kill,0.01,0.7066666666666667,3.867
1073,best-fit,hierarchical,50,42,0.75,kill,0.05,0.39611111111111114,3.172
1074,best-fit,hierarchical,50,42,0.75,kill,0.1,0.38222222222222224,2.898
1075,best-fit,hierarchical,50,3997,0.75,degrade,0.4,0.0661111111111111,2.381
1076,best-fit,hierarchical,50,3997,0.75,degrade,0.5,0.08944444444444444,2.447
1077,best-fit,hierarchical,50,3997,0.75,degrade,0.6,0.12333333333333334,2.662
